dayId,wordId,title,meaning,correctCount,wrongCount
18 ,511,flagging,"쇠약해가는, 맥이 빠지는, 줄어드는",0,0
18 ,512,contravene,"위반하다, 위배하다",0,0
18 ,513,lull,잠잠한 시기,0,0
18 ,514,lachrymose,"잘우는, 눈물을 자아내는",0,0
18 ,515,vacuous,"멍청한, 얼빠진",0,0
18 ,516,defy,"얕잡아보다, 정의불가능한,무시하다",0,0
18 ,517,categorical,딱 떨어지는,0,0
18 ,518,imperious,고압적인,0,0
18 ,519,allusion,암시,0,0
18 ,520,quintessential,"정수의, 본질적인",0,0
18 ,521,maintain,주장하다,0,0
18 ,522,unfathomable,"불가해한, 심중을 알 수 없는",0,0
18 ,523,calumny,"중상, 비방, 중상하는 말/행동",0,0
18 ,524,wistful,"애석해하는, 동경하는",0,0
18 ,525,verisimilitude,"그럴듯함, 신빙성, 박진",0,0
18 ,526,hortatory,"충고의, 장려의",0,0
18 ,527,acumen,"감각,수완",0,0
18 ,528,amity,"우호, 친선",0,0
18 ,529,irrelevant,"관련되지 않은, 중요하지 않은",0,0
18 ,530,confide,"진실을 토로하고, 진지하게 얘기",0,0
18 ,531,nefarious,"사악한, 발칙한",0,0
18 ,532,consolation,"위안, 위로, 패자부활",0,0
18 ,533,dissent,"반대, 불화하다",0,0
18 ,534,parsimonious,구두쇠의,0,0
18 ,535,recession,"불경기, 불황, 반환, 침체",0,0
18 ,536,inventiveness,"창의성,",0,0
18 ,537,tranquil,"고요한, 평온한",0,0
18 ,538,proclivity,"성향,기질, 선호(부정적)",0,0
18 ,539,prolific,"다작하는, 다산하는 ,풍부한, 왕성한",0,0
18 ,540,stemming,"막다, 거슬러서 진행하다",0,0
19 ,541,diverting,"즐거운, 재미있는",0,0
19 ,542,perplex,당혹하게하다,0,0
19 ,543,deplorable,비참한,0,0
19 ,544,mongers,"장수들, 장사치",0,0
19 ,545,absurd,"우스꽝, 부조리,어리석",0,0
19 ,546,proxy,"대리, 대리인",0,0
19 ,547,counterforces,"저항력, 반대 막는것",0,0
19 ,548,vanquish,완파하다,0,0
19 ,549,strain,"억지로,혹사하다, 중압감",0,0
19 ,550,honorific,"존경을나타내는, 경칭의",0,0
19 ,551,quell,"진압하다, 가라앉히다",0,0
19 ,552,florid,"발그레한, 화려한, 장식이 너무많은",0,0
19 ,553,evade,"피하다, 모면하다",0,0
19 ,554,oblige,의무적으로 ~하다,0,0
19 ,555,extravagance,"낭비, 낭비벽, 사치품",0,0
19 ,556,deplore,"비난, 비판하다,개탄하다",0,0
19 ,557,harbinger,"조짐, 전령",0,0
19 ,558,vitriol,독설,0,0
19 ,559,odburacy,"고집, 완고, 냉혹",0,0
19 ,560,moraine,빙퇴석,0,0
19 ,561,paucity,"소량, 부족, 결핍",0,0
19 ,562,esoteric,"소수만이해하는, 즐기는",0,0
19 ,563,stupefaction,"마비, 마취, 깜짝놀람, 경악",0,0
19 ,564,munition,군수품,0,0
19 ,565,obsequiousness,"아부하는, 비굴한",0,0
19 ,566,benightedness,"몽매함, 어리석음",0,0
19 ,567,prepossessing,"호감을 주는, 매력적인, 보기좋은",0,0
19 ,568,belied,masked,0,0
19 ,569,plaintive,"애처로운, 구슬픈",0,0
19 ,570,discretely,"분리되어, 별개의,불연속의",0,0
20 ,571,rile,"귀찮게하다, 짜증나게하다",0,0
20 ,572,clique,"파벌, 패거리",0,0
20 ,573,squelch,"쩍소리가 나다, 억누르다, 진압하다, 진압자",0,0
20 ,574,anything but,결코 아니다,0,0
20 ,575,pellucid,"명쾌한, 투명한",0,0
20 ,576,libertine,난봉꾼,0,0
20 ,577,dissimulation,"위선, 시치미 뗌",0,0
20 ,578,suffocating,숨이 막히는,0,0
20 ,579,didactic,"교훈적인, 설교의",0,0
20 ,580,daunting,"벅찬, 쉽지않은, 심각한",0,0
20 ,581,disproportionately,"비대칭적인, 치우친",0,0
20 ,582,redundancy,"불필요 중복, 정리해고",0,0
20 ,583,skullduggery,속임수의,0,0
20 ,584,perspicuous,"명쾌한, 명료한",0,0
20 ,585,divination,점치다,0,0
20 ,586,improvisation,"즉석,즉흥의",0,0
20 ,587,commending,"칭찬하는, 추천하는, 권하는",0,0
20 ,588,recalcitrant,"반항하는, 다루기힘든, 통제가 안되는",0,0
20 ,589,for all,그럼에도 불구하고,0,0
20 ,590,torturous,"고문의, 괴로운",0,0
20 ,591,inextricably,"불가분하게, 뗄 수 없는",0,0
20 ,592,genteel,"posh, 과장 고상한, 고풍스러운",0,0
20 ,593,census,"인구조사, 호구조사",0,0
20 ,594,lithic,석기,0,0
20 ,595,largress,아낌없이주는,0,0
20 ,596,insidious,"서서히,은밀히",0,0
20 ,597,condign,당연한,0,0
20 ,598,conflated,"융합,합체하다",0,0
20 ,599,egalitarian,평등주의자의,0,0
20 ,600,enterprise,"기업, 회사.",0,0
21 ,601,forswear,"그만두다, 그만두겠다 맹세하다",0,0
21 ,602,lambaste,"비난하다, 꾸짖다, 비난",0,0
21 ,603,discursion,"산만한 논의 ,지리멸렬",0,0
21 ,604,untenable,"방어될수없는, 지지할수없는",0,0
21 ,605,stultifying,"멍청하게만드는, 숨막힐듯한",0,0
21 ,606,vertigo,현기증,0,0
21 ,607,acute,"격심한, 극심한, 급성의",0,0
21 ,608,irenic,"평화의,협조적인",0,0
21 ,609,flippant,경박한,0,0
21 ,610,jargon,"용어, 전문어",0,0
21 ,611,fervid,열렬한,0,0
21 ,612,pretext,"구실, 핑계",0,0
21 ,613,sporadically,"산발적으로, 우발적으로",0,0
21 ,614,subject to,~을 조건으로,0,0
21 ,615,perspicacious,"명민한, 총기있는",0,0
21 ,616,obscure,"애매한, 무명의",0,0
21 ,617,cede ~ to,"~에게 주다, 양도하다",0,0
21 ,618,promulgate,"공포하다, 널리알리다",0,0
21 ,619,caustic,신랄하다,0,0
21 ,620,gravitate,끌리다,0,0
21 ,621,taciturnity,과묵함,0,0
21 ,622,spontaneity,"자발적임, 자연스러움",0,0
21 ,623,relish,"좋아하다,즐기다",0,0
21 ,624,fads,"유행, 일시적인",0,0
21 ,625,realized,"achieved, accomplishment",0,0
21 ,626,chicanery,교묘한 속임수,0,0
21 ,627,tendentiousness,"과격한 극단적인, 편향적인",0,0
21 ,628,deficiency,"결핍, 결점",0,0
21 ,629,conscientious,"양심적인, 성실한",0,0
21 ,630,conviviality,"주흥, 기분좋음, 연회기분",0,0
22 ,631,seminal,"종자의, 씨앗의, 장래성이 있는",0,0
22 ,632,chivalrous,예의바른 용감한,0,0
22 ,633,overwrought,"잔뜩걱정하는, 지나치게 공들인",0,0
22 ,634,stupendous,"중대한, 엄청난",0,0
22 ,635,demur,이의를 제기하다,0,0
22 ,636,reminiscent,"연상시키는, 추억에 잠긴듯한",0,0
22 ,637,quip,"신랄한말, 빈정대는말, 재치있는말, 경구",0,0
22 ,638,ostentatiousness,"겉으로 드러내는, 허세스러운",0,0
22 ,639,inveterate,"상습적인, 고질적인",0,0
22 ,640,elusive,"정의하기 어려운, 피하는, 잘도망가는",0,0
22 ,641,extortionate,"부당한, 터무니 없이 높은",0,0
22 ,642,expurgate,"수정하다, 삭제하다, 정화하다",0,0
22 ,643,moribund,"소멸직전의, 빈사상태",0,0
22 ,644,unprepossessing,"매력없는, 호감을 주지 못하는",0,0
22 ,645,intimidating,"협박하는, 위협하는",0,0
22 ,646,elucidate,설명하다,0,0
22 ,647,intimidation,협박,0,0
22 ,648,downplay,경시하다,0,0
22 ,649,assortment,모여있는,0,0
22 ,650,befuddled,"정신이 없는, 어리둥절쓰",0,0
22 ,651,maudlin,"감상적인,눈물이많은",0,0
22 ,652,contentiousness,"잘싸움, 호전적인",0,0
22 ,653,resorative,회복제,0,0
22 ,654,impassive,"둔감한, 무감각한, 열성없는",0,0
22 ,655,insulating,"절연하는, 단열하는",0,0
22 ,656,obsidian,흑요석,0,0
22 ,657,unethered,고삐에 묶여있지 않은,0,0
22 ,658,intermediary,"중재자,중개인",0,0
22 ,659,commodious,"널찍한, 편리한",0,0
22 ,660,mien,"표정, 태도, 기상, 외관",0,0
23 ,661,rancorous,"원한이 있는, 악의있는",0,0
23 ,662,slippery,"알기어려운, 신뢰할수없는",0,0
23 ,663,provocative,"도발적인, 자극적인, 화를 돋우는",0,0
23 ,664,quintessentially,"참으로, 철저히, 본질적으로",0,0
23 ,665,meticulousness,"꼼꼼함, 소심함, 좀스러움, 정확함",0,0
23 ,666,proliferation,"급증,확산",0,0
23 ,667,extraneous,관련없는,0,0
23 ,668,impecunious,"돈없는, 가난한",0,0
23 ,669,deadlock,교착상태,0,0
23 ,670,lauded,극찬받은,0,0
23 ,671,segregate,"격리하다,인종차별적 분리,감수분열분리",0,0
23 ,672,sift,체로거르다,0,0
23 ,673,detestation,"혐오, 증오",0,0
23 ,674,undervaluation,과소평가되는,0,0
23 ,675,salacious,"저질의 음탕한, 성적인",0,0
23 ,676,discretion,"자유, 자유재량권, 신중함",0,0
23 ,677,wrest,"비틀다,왜곡하다, 빼앗다",0,0
23 ,678,accountability,"책임, 의무",0,0
23 ,679,cagey,비밀의,0,0
23 ,680,jauntiness,"명랑, 멋짐",0,0
23 ,681,extenuated,"경감된, 완화된",0,0
23 ,682,hypocritical,"위선의, 위선자적인",0,0
23 ,683,diminutive,"작은, 소형의",0,0
23 ,684,coax,"구슬리다, 달래다",0,0
23 ,685,overture,서곡,0,0
23 ,686,anxiety,"염원,갈망",0,0
23 ,687,collegial,"동료애가 있는, 비차등의, 합의의",0,0
23 ,688,insusceptible,"무신경한, 느끼지 않는",0,0
23 ,689,exculpatory,"무죄입증의, 변명의",0,0
23 ,690,umbrage,"분개, 불쾌하다",0,0
24 ,691,irrigation,"관개, 물을 끌어들임",0,0
24 ,692,rebellious,반항적인,0,0
24 ,693,sway,"흔들리다, 흔들림",0,0
24 ,694,surreptitiuous, 은밀한,0,0
24 ,695,deviousness,"우회하기, 솔직하지 않음",0,0
24 ,696,veto,"금지, 거부하다, 기각하다",0,0
24 ,697,prescient,"예측,예언, 선견지명의",0,0
24 ,698,pragmatic,실용적인,0,0
24 ,699,gratifying,"만족스러운, 즐거운",0,0
24 ,700,inconsequential,하찮은,0,0
24 ,701,desultory,"두서없는, 종잡을 수 없는,목적 없는",0,0
24 ,702,worsening,"악화되고있는, ",0,0
24 ,703,resurgent,"다시유행하는, 재기하다, 소생하는, 되살아난",0,0
24 ,704,menacing,"협박하는, 위협하는",0,0
24 ,705,eclectic,"절충적인, 다방면에 걸친",0,0
24 ,706,derogation,"추락, 격하, 폄하",0,0
24 ,707,material,"물질적인, ",0,0
24 ,708,indulge,"마음껏하다, 충족시키다,사치",0,0
24 ,709,substantiation,입증,0,0
24 ,710,panegyric,"칭찬하는, 찬사,칭찬",0,0
24 ,711,distill,"증류하다, 불순물 제거하다, 정제하다",0,0
24 ,712,dicey,"위험한, 불확실한, 모험적인",0,0
24 ,713,platitude,"진부한, 평범한, 적당한",0,0
24 ,714,aridity,"건조, 빈약, 새로운게 없음",0,0
24 ,715,mutinous,"반항적인,반란의",0,0
24 ,716,copious,"엄청난, 방대한",0,0
24 ,717,adroitly,"능숙, 영리하게",0,0
24 ,718,leavened with,"가미하다, 기반한",0,0
24 ,719,nascent,"초기의, 신생의",0,0
24 ,720,averse,ㅅ싫어하는,0,0
25 ,721,vindication,정당함을 입증하다,0,0
25 ,722,unwarranted,"부당한, 부적절한, 불필요한",0,0
25 ,723,malinger,꾀병을부리다,0,0
25 ,724,anomalous,변칙의 이례적인,0,0
25 ,725,diffident,"조심스러운, 주눅든,",0,0
25 ,726,commendation,"칭찬,인정",0,0
25 ,727,buoyant,"경기가 좋은, 물에뜨는, 자신감에 차있는",0,0
25 ,728,fastidiousness,"꽤 까다로운, 괴팍한, 세심한, 완벽주의",0,0
25 ,729,adulate,칭찬하다.,0,0
25 ,730,qualm,"양심의 가책, 꺼림칙함,불안, 염려",0,0
25 ,731,quotidian,"일상적인, 보통의",0,0
25 ,732,commend,"칭찬하다, 추천하다,인정받다",0,0
25 ,733,vehement,"격렬한, 맹렬한",0,0
25 ,734,demanding,"어려운, 지나친 노력을 요구하는",0,0
25 ,735,arrest,"막다, 저지하다",0,0
25 ,736,preeminence,"발군,탁월한",0,0
25 ,737,aspersions,"비난, 비방, 중상",0,0
25 ,738,albeit,비록,0,0
25 ,739,hard-nosed,"though,realistic",0,0
25 ,740,deferential,"경의를 표하는, 공손한",0,0
25 ,741,equipoise,"균형, 평형",0,0
25 ,742,gossamer,"거미줄, 갸날픔, 연약",0,0
25 ,743,implausible,"믿기어려운, 타당해보이지않는",0,0
25 ,744,purport,표명하다. 주장하다(사실아닐수있는것),0,0
25 ,745,non-plus,"당황의, 깜짝놀란",0,0
25 ,746,vituperative,"독설하는, 신랄한",0,0
25 ,747,dense,"밀집한, 빽빽한, 난해한",0,0
25 ,748,redemption,"구원, 구함, ",0,0
25 ,749,regal,제왕의 장엄한,0,0
25 ,750,paleontologist,고생물학자,0,0
26 ,751,elongate,"길어지다, 늘이다",0,0
26 ,752,loathe,혐오,0,0
26 ,753,discourse,담론,0,0
26 ,754,invigorate,"기운나게하다, 활성화하다",0,0
26 ,755,ludicrous,터무니없는,0,0
26 ,756,tribute,"찬사, 선물, 공물",0,0
26 ,757,abhorrent,"혐오하다, 질색인",0,0
26 ,758,invasibility,침입력,0,0
26 ,759,erstwhile,"이전의, 지금까지의, 한 때",0,0
26 ,760,profit-mongers,"돈벌이 위주들, 욕심 탐욕",0,0
26 ,761,conserve,아끼다,0,0
26 ,762,whims,변덕,0,0
26 ,763,thwart,좌절시키다,0,0
26 ,764,unjust,"부당한, 불공평한",0,0
26 ,765,equanimity,"침착, 평정, 태연자약",0,0
26 ,766,pristine,"아주깨끗한, 오염되지않은, 자연그대로의",0,0
26 ,767,skirt,"회피,모면하다",0,0
26 ,768,acerbic,"가혹한, 신랄한,시큼한",0,0
26 ,769,hidebound,"말라붙은, 편협한, 완고한",0,0
26 ,770,credulous,"잘믿는, 잘 속는",0,0
26 ,771,covert,"비밀의, 은밀한",0,0
26 ,772,errant,"잘못된, 바람피는",0,0
26 ,773,meager,미약한,0,0
26 ,774,hold ~ back,"저지하다, 비밀로하다",0,0
26 ,775,self-deprecating,"자학하는, 자기경시의",0,0
26 ,776,valorize,"가치를 높이다, 가치를주다, 중요시하다",0,0
26 ,777,reparation,"배상, 보상",0,0
26 ,778,proponent,지지자,0,0
26 ,779,sectarian,"종파의, 파벌의",0,0
26 ,780,placate,"달래다,회유하다",0,0
27 ,781,stymie,방해하다,0,0
27 ,782,capricious,"변덕스러운, 잘 변하는",0,0
27 ,783,intact,"온전한, 전혀 손상되지 않은",0,0
27 ,784,indiscreet,"무분별한, 경솔한",0,0
27 ,785,agitate,"강하게 주장하다, 동요시키다",0,0
27 ,786,lurk,"숨어있다, 잠복하다, 염탐하다",0,0
27 ,787,unflinching,"수그러들지 않음, 단호한, 굽히지 않는",0,0
27 ,788,doctrinaire,"교조적인, 공론가, 탁상공론의",0,0
27 ,789,judicious,"신중한, 판단력있는",0,0
27 ,790,flush with,"~가 두둑한, 넘쳐나는, 같은높이가되는",0,0
27 ,791,opprobrium,"맹비난, 안좋게, 경멸",0,0
27 ,792,ommision,"생략, 빠짐, 누락",0,0
27 ,793,stagnation,"부진, 불경기",0,0
27 ,794,reverence,숭배,0,0
27 ,795,clandestine,"비밀스러운, 은밀한, 몰래하는",0,0
27 ,796,flit,경쾌하게 돌아다니다,0,0
27 ,797,prognosticate,"예지하다, 예측하다",0,0
27 ,798,reprisal,"보복,앙갚음",0,0
27 ,799,obtrusive,"눈에 띄는, 두드러지는",0,0
27 ,800,perpetuate,"영구화시키다, 끊임없이계속되는",0,0
27 ,801,sidereal,항성의 별의,0,0
27 ,802,fastidious,"세심한 ,꼼꼼한, 깐깐한, 괴팍한",0,0
27 ,803,immodest,"천박한, 무례한, 건방진",0,0
27 ,804,inherently,"선천적으로, 내재적으로",0,0
27 ,805,minion,"앞잡이, 부하, 추종자",0,0
27 ,806,reclusive,"은둔한, 세상을버린",0,0
27 ,807,dormant,"휴면기의, 활동 중단한",0,0
27 ,808,snappish,"화잘내는, 퉁명스러운",0,0
27 ,809,willful,의도적으로,0,0
27 ,810,collate,대조하다,0,0
28 ,811,halt,대체하다?,0,0
28 ,812,steadfastly,확고하게,0,0
28 ,813,obviate,"제거하다, 예견하다, 배제하다",0,0
28 ,814,interdisciplinary,여러 학문사이에 제휴하는,0,0
28 ,815,circumvent,"피해가다, 둘러가다",0,0
28 ,816,vacillation,"우유부단, 동요, 흔들림",0,0
28 ,817,dubious,"의심하는, 불확실한, 모호한",0,0
28 ,818,bristle,"발끈하다, 동물의 털이 곤두서다",0,0
28 ,819,susceptible,"민감한, ~하기쉬운, 약한",0,0
28 ,820,porous,"구멍이 많은, 통기성의",0,0
28 ,821,courtesy,"공손함, 정중함, 예의상 하는말",0,0
28 ,822,exert,"가하다, 행사하다,분투하다",0,0
28 ,823,hitherto,"지금까지, 그때까지",0,0
28 ,824,arid,"무미건조한, 새로운 게 없는",0,0
28 ,825,propitiatory,"달래는, 회유하는",0,0
28 ,826,tractable,"온순한, malleable",0,0
28 ,827,pedestrian,"상상력이 없는, 재미없는, 평범한",0,0
28 ,828,bromidic,"흔해빠진, 진부한",0,0
28 ,829,malleable,"적응력있는, 유순한",0,0
28 ,830,canonize,"찬양되다, 인정받다",0,0
28 ,831,clamorous,"시끄러운, 시끄럽게 요구하는, 불평을 말하는",0,0
28 ,832,homeopathic,동종 요법의,0,0
28 ,833,surge,"격동, 파동, 고조되다, 느슨함",0,0
28 ,834,remedial,보충의,0,0
28 ,835,decrepit,"노후한, 노쇠한",0,0
28 ,836,stouthearted,"용감한, 굳센, 다부진",0,0
28 ,837,unencumbered,"부채/방해가 없는, 홀가분한",0,0
28 ,838,flippancy,경솔 경박,0,0
28 ,839,aggregation,"집합, 종합, 괄호",0,0
28 ,840,boisterous,"활기가 넘치는, 잠시도 가만히 있지못하는",0,0
29 ,841,disquistion,"논고, 논문",0,0
29 ,842,arduous,"고된, 몹시힘든, 격렬한, 불굴의 완강한",0,0
29 ,843,inexperience,"미숙,경험이부족한",0,0
29 ,844,consonance,"조화, 일치",0,0
29 ,845,parry,"피하다, 발뺌하다",0,0
29 ,846,insular,"배타적인, 편협한",0,0
29 ,847,pretense,"겉치레, 가식, 위장, 허위, 핑계",0,0
29 ,848,meretricious,"겉치레뿐인, 천한, 야한, 저속한,기만의",0,0
29 ,849,superseded,멈추게하다,0,0
29 ,850,obtuse,"둔한, 둔감한",0,0
29 ,851,salubrious,건강에좋은,0,0
29 ,852,cathartic,"후련한, 카타르시스적인, 배변의",0,0
29 ,853,chastising,"벌하는, 꾸짖는",0,0
29 ,854,snag,"문제, 곤란한 일, 날카로운 부분",0,0
29 ,855,handiwork,"수공품, 나쁜짓, 작품",0,0
29 ,856,consent,합의,0,0
29 ,857,exhaustion,"탈진, 고갈",0,0
29 ,858,lethargic,"무기력한, 둔감한, 기면성의",0,0
29 ,859,revelation,"폭로, 계시",0,0
29 ,860,gregarious,"사교적인, 군생하는",0,0
29 ,861,redeem,"보완, 만회하다, 상쇄하다",0,0
29 ,862,restitution,"반환, 배상, 보상, 복원",0,0
29 ,863,munchies,"안주류, 배고픔",0,0
29 ,864,rodent,설치류,0,0
29 ,865,plausible,"가능한, 그럴듯한",0,0
29 ,866,blasé,"환락에 지친, 감동하지 않게되어",0,0
29 ,867,soundscape,음경; 음악적 풍경,0,0
29 ,868,fervor,"열렬, 열정",0,0
29 ,869,itinerant,"떠돌아다니는,순회하는",0,0
29 ,870,avaricious,"탐욕스러운, 욕심많은",0,0
30 ,871,vapid,"지루한, 흥미롭지못한",0,0
30 ,872,reserved,"말을잘안하는, 내성적인",0,0
30 ,873,punctilious,꼼꼼한,0,0
30 ,874,ogres,"도깨비, frightening",0,0
30 ,875,leeway,"자유, 재량, 여지",0,0
30 ,876,grouse,"투덜거리다, 불평하다",0,0
30 ,877,bewilder,"당황케하다, 혼란스럽게하다",0,0
30 ,878,full-fledged,"깃털이 다 난, 성장한",0,0
30 ,879,polemical,"격론의, 논란적인, 논쟁적인",0,0
30 ,880,detrimental,해로운,0,0
30 ,881,compulsory,"강제적인, 필수의, 강요",0,0
30 ,882,hold over,"미루다, 협박하다, 연기하다",0,0
30 ,883,bridle,"굴레, 고삐",0,0
30 ,884,circumspect,신중한,0,0
30 ,885,conciliatory,"달래는, 회유하기위한",0,0
30 ,886,offish,"새치름한, 쌀쌀한",0,0
30 ,887,apt,"머리좋은, 영리한",0,0
30 ,888,delineated,상세하게 기술하다,0,0
30 ,889,friable,fragile,0,0
30 ,890,dashing,"멋진, 당당한",0,0
30 ,891,comradeship,"동료관계, 우애, 우의",0,0
30 ,892,fulminate,"천둥호통치다, 명렬비난퍼붓다",0,0
30 ,893,surrogate,"대리의, 대용의",0,0
30 ,894,face value,"액면가, 액면가 그대로의",0,0
30 ,895,penitential,"뉘우치는,참회의 ",0,0
30 ,896,squander,"낭비하다, 탕진하다",0,0
30 ,897,edify,"고양시키다, 교화시키다",0,0
30 ,898,facile,"피상적인, 얕은, 경솔한",0,0
30 ,899,oblique,"완곡한, 애두르는",0,0
30 ,900,lapse,"실수, 깜빡함, 경과, 소멸되다",0,0
31 ,901,diatribe,"비판, 공격",0,0
31 ,902,thorough,"빈틈없는, 철저한, 완벽한",0,0
31 ,903,trivial,사소한 하찮은,0,0
31 ,904,sham,"가짜, 엉터리, 위장",0,0
31 ,905,analogous,유사한,0,0
31 ,906,vernacular,일상적인 표현의,0,0
31 ,907,magisterial,"무게있는,위엄있는",0,0
31 ,908,ogre,"오우거, 거인",0,0
31 ,909,hanker,"갈망,동경하다",0,0
31 ,910,incompetence,무능한,0,0
31 ,911,prehensile,잡을 수 있는,0,0
31 ,912,profitable,수지가 맞는,0,0
31 ,913,grimy,때묻은 더러운,0,0
31 ,914,permeating,"스며든, 들어온",0,0
31 ,915,girth,"둘레, 치수",0,0
31 ,916,ellipsoidal,타원형의,0,0
31 ,917,impeachable,"탄핵,비난해야할",0,0
31 ,918,disingenuous,"표리부동한, 거짓의, 솔직하지못한",0,0
31 ,919,bolster,"북돋우다, 강화하다, 개선하다",0,0
31 ,920,pervasive,"퍼지는, 스며드는, 만연하는",0,0
31 ,921,loquacious,말이많은,0,0
31 ,922,execrable,"형편없는, 증오할",0,0
31 ,923,at odds,충돌하다,0,0
31 ,924,bolstered,"북돋워진, 개선된",0,0
31 ,925,orthodox,"인습적인, 정통의",0,0
31 ,926,assault,"맹비난, 공격하다,괴롭히다",0,0
31 ,927,decisive,"결정적인,중요한",0,0
31 ,928,headway,"전진, 진행",0,0
31 ,929,lurid,비관적인,0,0
31 ,930,redistrict,"선거구 변경, 조정",0,0
32 ,931,ovation,"박수, 칭찬",0,0
32 ,932,guarded,"조심스러운, 신중한",0,0
32 ,933,solicit,"간청하고 졸라대다, 탄원하다",0,0
32 ,934,eulogize,칭찬하다/...에게 찬사를 보내다,0,0
32 ,935,civility,"정중함, 공손함",0,0
32 ,936,eradication,"근절, 소거",0,0
32 ,937,slovenly,"행실이 지저분한, 난접한, 어설픈",0,0
32 ,938,sedition,선동,0,0
32 ,939,incivility,"무례, 실례",0,0
32 ,940,shackle,족쇄를 채우다,0,0
32 ,941,vulnerable,공격받기 쉬운,0,0
32 ,942,obfuscate,"애매하게 만들다, 혼란스럽게하다, 얼버무리다",0,0
32 ,943,craven,"용기 없는, 비겁한",0,0
32 ,944,naysayer,"거부자, 부정자, 반대자",0,0
32 ,945,deadpan,무표정한 얼굴,0,0
32 ,946,sluggish,느릿한,0,0
32 ,947,disperate,"다른, 이종의",0,0
32 ,948,integral,"필수적인, 내장된, 완전한",0,0
32 ,949,derivative,"새롭지않은, 파생의, 모방한",0,0
32 ,950,ineffable,"형언할 수 없는, 말할 수 없는",0,0
32 ,951,braggart,"허풍쟁이, 떠버리",0,0
32 ,952,forge,형성하다,0,0
32 ,953,mirthful,"유쾌한, 명랑한",0,0
32 ,954,pliable,"유연한, 잘 휘어지는, 순응적인",0,0
32 ,955,concede,"인정하다, 수긍하다",0,0
32 ,956,fractious,"다루기힘든, 괴팍한, 성내는",0,0
32 ,957,reticent,"비밀, 말안하는, 과묵한",0,0
32 ,958,dampen,"약화, 적시다, 줄어들다",0,0
32 ,959,allude,"암시하다, 시사하다",0,0
32 ,960,grant that ~,가령 ~이라 하더라도,0,0
33 ,961,figment,"공상, 허구의",0,0
33 ,962,abstemiousness,"금욕하는, 절제하는",0,0
33 ,963,secure,"힘들게 얻어내다,획득하다,확보하다",0,0
33 ,964,glut,"공급과잉, 과도",0,0
33 ,965,ingratiating,"아첨하는,환심을 사는",0,0
33 ,966,dejection,"실의, 낙담",0,0
33 ,967,vocacious,"탐욕스러운, 많이먹는",0,0
33 ,968,energetically,"정력적으로, 효과적으로",0,0
33 ,969,formidable,"만만찮은, 어마어마한",0,0
33 ,970,tweaking,"조정, 비트는, 비꼬는",0,0
33 ,971,impenetrable,"헤아릴수없는, 불가해의",0,0
33 ,972,dismember,"팔다리를 자르다, 나라를 분할하다",0,0
33 ,973,meandering,정처없이 돌아다니는,0,0
33 ,974,indict,"기소하다, 혐의로 기소하다, 비난하다",0,0
33 ,975,outlandish,"기이한, 이상한",0,0
33 ,976,gentility,"고상함,고풍스러움",0,0
33 ,977,condemned,비난받은,0,0
33 ,978,repugnant,"불쾌한, 혐오스러운",0,0
33 ,979,mollycoddle,"과잉보호하다, 응석받아주다",0,0
33 ,980,authoritative,"권위적인, 권위있는",0,0
33 ,981,supposition,추정,0,0
33 ,982,sybarite,사치와 향락을 일삼는 무리,0,0
33 ,983,arduousness,끈기,0,0
33 ,984,intrinsically,"본질적으로, 고유하게",0,0
33 ,985,comprehensiveness,포괄적인,0,0
33 ,986,notwithstanding,"~에도 불구하고, despite of",0,0
33 ,987,holistic,전체론의,0,0
33 ,988,incised,"깊이갈라진, 새긴, 조각한",0,0
33 ,989,propitious,"좋은, 유리한",0,0
33 ,990,foiling,"실패하는, 저지하는",0,0
34 ,991,hinterland,"오지, 내륙",0,0
34 ,992,cavalier,무신경한,0,0
34 ,993,precedent,전례,0,0
34 ,994,revenue,"수익, 매출",0,0
34 ,995,turbulent,"격동의, 격변의",0,0
34 ,996,accolade,작위수여/칭찬,0,0
34 ,997,satire,풍자,0,0
34 ,998,anthropogenic,인위적인,0,0
34 ,999,debased,저하된,0,0
34 ,1000,incessant,"끊임없는, 쉴새없는",0,0
34 ,1001,folly,"어리석음, 판단력 부족",0,0
34 ,1002,coddle,"애지중지하다, 소중히하다",0,0
34 ,1003,rapacious,탐욕스러운,0,0
34 ,1004,overbearing,"고압적인, 남을 지배하려드는",0,0
34 ,1005,admonish,"꾸짖다, 책망하다",0,0
34 ,1006,prosaic,"평범한, 상상력이 없는, 세속적인, 따분한",0,0
34 ,1007,perfidy,"배신, 불충",0,0
34 ,1008,lamented,"몹시애석한, 슬픈",0,0
34 ,1009,adversary,"상대방, 적",0,0
34 ,1010,plethora,"과다,과잉",0,0
34 ,1011,intricacy,"복잡한 사항, 복잡함",0,0
34 ,1012,jubilant,"득의만면한, 승리감에 넘치는, 기뻐하는",0,0
34 ,1013,winnowing,"가려내는, 고르는",0,0
34 ,1014,affinity,"친밀감, 관련성",0,0
34 ,1015,torpor,"느린, 게으른, 무기력한",0,0
34 ,1016,eluded,"빠진, 피해진",0,0
34 ,1017,cringe,"조아리는,기는",0,0
34 ,1018,insipid,"재미없는, 풍미없는",0,0
34 ,1019,exalt,"승격시키다, 칭찬하다",0,0
34 ,1020,staid,"재미없는, 고루한, 듬직한,침착한",0,0
35 ,1021,deflect,"방향을 바꾸다, 피하다, 모면하다",0,0
